"","C_No_Treatment","C_Treatment_A","C_Treatment_B","E_No_Treatment","E_Treatment_A","E_Treatment_B"
"318",121551.035134241,283246.071460899,251748.749547036,21.2385800930038,22.9570587115313,22.1617599165209
"319",118221.619766505,302486.85977573,259635.963144053,20.8572080421908,22.3819266858891,21.9139821531443
"320",107423.22430939,261334.616467203,236781.622738931,22.1388218692848,23.6088374691082,22.7860791543931
"321",112737.524924152,308278.071082427,271977.132107333,20.4220235495166,22.1805784118812,21.3699204644974
"322",106145.217752085,256358.226993468,234466.25652049,21.5733550657905,23.3360246771676,22.3200845091992
"323",117010.580512675,280246.598155277,255009.480927845,21.2158747701855,22.7445256399147,21.8055386461965
"324",128375.979562396,302307.819334055,274432.038597062,20.3154849265753,22.5822621210136,21.1229215252542
"325",111627.624708407,288840.986299219,250736.541106161,21.6074023781063,23.2053098968279,22.435597917253
"326",107035.945044949,245851.186375398,234325.774251439,22.4642232063709,23.8868102076026,23.044714377071
"327",108518.851425388,284012.143240357,257893.099745252,20.8047426501481,22.5564376842318,21.6546004162758
"328",121806.436550517,297339.163022262,274512.125527416,20.1887720702486,22.4294923909167,20.8267876203504
"329",117846.745325984,288297.89389429,269828.734930301,20.5636202644621,22.2634267591138,21.4151801633166
"330",116940.297011556,301281.045019975,280932.067209262,19.5343927657189,21.5808391666955,20.3593622134271
"331",126118.337556381,287141.724891279,256041.668326446,22.0870711333763,23.784121208364,22.7153506419077
"332",108324.790543243,282000.851908789,259914.665517961,20.2531272160107,22.0051202324068,21.1242303727276
"333",100161.223662203,245236.848979396,217310.228958231,22.2240443634427,23.7085752054568,22.8769112938609
"334",105852.285739995,271190.054464215,253353.158086206,21.47611043872,23.1624139729705,21.9772202889107
"335",133948.440698016,309918.090765587,296591.540838373,20.3668562242762,22.5184624934651,20.9926618546253
"336",109329.973602172,276622.493120194,254875.658750142,21.5372886842594,23.1105125293014,22.051215040723
"337",109224.171607624,265503.889434608,246479.270932918,21.5276255345001,23.1350398087933,22.3638303213845
"338",109899.539458483,273654.603024024,245736.987934494,21.482990870442,23.3846051955073,22.2091820289388
"339",122107.244548335,307949.962516037,268519.150321743,21.1048183650814,22.8006215666488,21.9011503084272
"340",115589.264831135,299806.861620652,259839.159524907,20.5630669868848,22.374165372986,21.3923690853579
"341",101816.389800533,234561.436146975,203471.154773433,23.1358906245747,24.3056624952398,23.9114085642896
"342",98062.4381835822,243365.102862627,206753.361334353,22.4419400918479,23.8176772944208,23.3188585640033
"343",120352.319172978,354939.970971374,326447.900723895,19.1588717153851,21.0356879935973,20.1145321247392
"344",120358.610562724,284334.90063358,295231.806803863,20.9099970644461,22.6399640773656,21.253227414794
"345",123451.24018307,345456.552172013,332178.148833768,19.6038442574353,21.3606106658857,20.3931815121946
"346",117728.954608537,324886.656188148,299056.903131523,20.3600701894422,21.9944620722159,21.1290883807263
"347",109250.931865939,260856.202094561,227803.386425707,21.9802013973551,23.3363001296646,22.8283041468623
"348",116757.12523282,277749.234176978,227562.357905823,21.6978117179304,23.3894987286526,22.7299910847502
"349",117835.210591366,297856.971474841,274053.300159038,21.254677168574,23.0149171042193,22.0738173016978
"350",125799.845121556,317359.934650923,288972.748420677,20.1170038939584,22.2632617760608,20.82122633144
"351",113458.764731861,297112.716288592,276523.876669918,20.7099393268219,22.4572890129144,21.5702406773951
"352",110747.189743546,295566.449857549,305074.636276756,20.7940385779429,22.4622010081647,21.2229823052729
"353",120620.792045471,285083.545314018,249014.489167404,21.4107974975955,23.179568569837,22.2700539162585
"354",116279.644478197,289378.438899642,249056.296776968,21.5095806112867,22.8695165930059,22.5047472178423
"355",102912.553580707,270902.319808268,244297.108691127,21.4400346751238,22.9281443939837,22.2960573145345
"356",124700.728801017,292232.614778935,257789.042186995,21.398549573845,23.2206158273887,22.1830230125837
"357",120593.16995298,318271.79527449,279241.958491287,19.8602026095107,21.7333359983079,20.9129263983636
"358",107559.036441025,288859.986968018,260948.418076194,20.8754735701734,22.7042482770327,21.5952210348158
"359",112551.967480694,297945.759218245,287895.33161407,20.5625258028415,22.2086135022281,21.1623228890967
"360",104111.672535057,248373.562641528,217275.281373999,22.4027914108331,23.7932317897528,23.2567099888999
"361",121377.336915374,306888.145016762,287831.457010533,20.3386598967306,22.0715236414357,21.177184706927
"362",117044.14533875,263773.952817107,252383.660399908,21.8828094259471,23.4906303806971,22.5229389259965
"363",118321.360468491,291076.552358233,268188.901757791,20.6578703312604,22.6473809035258,21.4461412281022
"364",122259.451254336,273585.028112392,247686.367571625,21.4435633552647,23.1157024123888,22.1802150136499
"365",116145.578572041,261485.467430775,244206.63508658,21.7923791716257,23.5607669506393,22.6012366188363
"366",118199.599695045,277409.817048519,252124.344059593,20.9510129326736,22.8947600011503,21.8070136574927
"367",129678.880957878,315175.44756635,289779.972682085,20.4800577253842,22.5320035393499,21.1293763828372
"368",114167.810090013,289252.959065213,276327.033359488,20.798615675652,22.5803633985946,21.3629039793066
"369",112600.109502102,292392.955080645,259425.483227916,21.4013386145106,23.2236069480205,22.0352214571875
"370",119741.130797049,283776.800891424,246347.539407926,21.7858033196302,23.7218153353038,22.5544792162571
"371",113390.261041113,300638.036184573,283254.818442384,20.4897447897533,22.4197002229804,21.3437678917478
"372",108135.476558524,264585.145383602,245577.270810192,21.9239331833615,23.5149105974647,22.5220037629337
"373",98248.4411035834,253007.576806769,230960.446077018,21.7680377773815,23.3747494854859,22.6052371738914
"374",121520.101596404,304563.287223985,254196.612425781,20.7329683038868,22.6391746476801,21.8261257032097
"375",108729.796168882,273583.936302304,241211.835594931,21.802344086639,23.4672080281102,22.4962760123197
"376",116845.699196281,298773.782959056,279051.352222155,21.2016236495968,22.8793976533983,21.8674045197585
"377",111781.048783049,274879.229324022,254618.078632436,20.5604093537749,22.5156618550473,21.4174436583958
"378",117471.810590405,293629.219711901,265472.759255183,21.0151099986245,22.5559271879893,21.9866068512846
"379",118902.889279521,272282.482920772,242434.071509523,21.7583295324388,23.2916932187866,22.623272650242
"380",119074.946998266,305908.117098086,284866.006327514,20.7325183883584,22.4896664106839,21.5664247836115
"381",116645.296782277,289807.360307207,263736.631845445,21.2960007375188,22.9144953223124,22.0658110772645
"382",112616.593317704,301607.267793882,295976.104263577,20.3504613913773,22.0734263912462,20.7540351433045
"383",125344.603878682,319885.423107536,289778.605758958,19.812751541844,21.653335445419,20.7403336207156
"384",108883.966816721,271085.075298624,239146.127599057,20.880981160263,22.4857158637324,21.7085379776275
"385",111574.845597028,266315.949069955,252355.426154574,20.6769521755174,22.4996041312989,21.4111997375216
"386",121652.226447219,327864.425202607,312062.750923918,19.4925700370258,21.2055035811316,20.3318866115872
"387",133863.109194635,311196.140750198,283274.910520415,20.9557901718787,23.0677886460001,21.6259497922425
"388",102183.220776358,216145.607658908,207514.397893951,23.0318661209211,24.3265504834225,23.499691742849
"389",113117.784416078,276509.9225644,232363.460323519,21.2928373639291,22.9954713576352,22.4610389094339
"390",111740.254641642,298795.575151177,244399.615381186,20.2389722102603,22.137977507977,21.5626375399629
"391",111343.476067734,284069.106205047,250611.782309168,21.5492243846063,23.0295933431252,22.2907570308277
"392",103353.813596696,237847.637961629,212302.266642894,22.5989945162028,24.1378057651209,23.1136532047458
"393",118315.112063365,301932.494165023,271961.395945821,21.4880400461341,23.1021747023068,22.0719887283932
"394",120043.897188442,305849.459552903,285921.360751988,20.5441026030137,22.5730991510618,21.2448336150239
"395",107173.591992907,253230.494444323,230203.069162109,21.8207669496361,23.3915345731765,22.6656890780697
"396",112966.429182163,317274.484963687,292646.482762883,20.5860143706743,22.383381289802,21.3789021377044
"397",115532.169822791,269462.156265727,246891.640943652,21.4994567849931,23.0987366118253,22.2864306951127
"398",111159.556361149,274131.043868712,238518.75326237,21.7855847693635,23.3995610922476,22.7675324273237
"399",130517.081845478,330682.234591355,317413.848098926,19.3339184366485,21.2779635084726,20.048374436246
"400",117330.886491406,284030.703886523,263371.441103794,21.2340561340303,22.842256313921,21.9915247287599
"401",111339.80668419,260695.141612388,234902.914146804,21.5949147193775,23.2389879906529,22.2688788611558
"402",113522.82724608,279396.240962414,237439.416327122,21.5826807882787,23.1693111505889,22.4387647660339
"403",126722.9673811,321021.984949494,279213.783858536,20.6402345230643,22.7385623512819,21.3544177831292
"404",114583.885213554,297878.687355954,275672.213728797,21.074364653971,22.8973190761344,21.8025388622089
"405",107171.532298498,258056.933196503,235302.368382255,22.0780480250703,23.7602487626692,22.7522169145951
"406",109839.555633085,256103.580074352,233417.236582367,21.5356435923303,23.1979724753803,22.3455975060047
"407",116445.095471863,305282.580228976,259772.678994126,20.6986348532059,22.5748230432987,21.686901581415
"408",117772.519965104,267212.144153986,240320.433966706,21.8950955897638,23.7041476327363,22.5434572754056
"409",113216.475500324,296822.393718177,286231.43001061,20.1436867795184,22.0522304464505,20.8670449317619
"410",111663.566963649,282374.670839949,259831.705334363,21.5454614452711,23.0636905565315,22.2641562803382
"411",113297.554570072,278829.12038284,260214.929704757,20.6892908252548,22.6090886955748,21.4681407277936
"412",109281.28680095,295167.515404735,259021.182083518,21.226222797672,22.6245596642666,22.1988708921844
"413",98122.8147537837,263293.058765123,255072.074141977,20.8527434079369,22.5804987331059,21.4017154956344
"414",123177.308789117,317362.362939612,294128.245254572,20.4985306835133,22.4098756173079,21.1362770482748
"415",121850.283593249,296616.593053172,261946.779221289,21.2738235283393,23.0541701375546,22.1697044539622
"416",109307.490858282,260681.265170211,245473.405637047,21.9299195008993,23.4737200531733,22.4710336011695
"417",125690.23146488,290998.442666208,249238.70862497,21.8852187060213,23.522780088474,22.6214379683519
"418",127924.242487733,292359.324515853,290936.578471927,20.3945824427473,22.8243162284846,20.8445528694392
"419",114039.919123617,286405.728609604,247163.078682108,22.0914087691074,23.5200920770891,22.9153158252957
"420",110525.489760013,287387.440872985,258011.358786225,20.456601679172,22.1806635480231,21.3681590223951
"421",126022.088007349,355291.18218913,330405.276159632,19.2625733676233,21.0117632985744,20.1919149688458
"422",114389.089144504,268706.898237089,238291.443367706,21.5355581153747,23.2935869038921,22.2334091432491
"423",124521.969394834,340834.655400959,304984.159105133,20.001134999138,21.7866493217863,20.778018283606
"424",100745.927965075,241822.072665316,211735.95226874,22.9881363008243,24.2999003492693,23.8580174782056
"425",118445.815478767,292402.343210138,252386.571165925,21.2698295179874,23.1973421337211,22.0935267386381
"426",123130.304452393,317301.09280411,282743.462357998,21.0125055262893,22.7496239297318,21.6867038184124
"427",121548.28289966,321469.463342309,282867.03244142,19.8482658393391,21.79921836766,20.738639874975
"428",129708.293826493,325336.654590409,293934.3325516,20.8093619450632,22.7038887674359,21.4631542712968
"429",113511.241010324,272788.803522646,234869.083095559,21.987538005181,23.5712934753597,22.7155400493315
"430",130378.220936029,297697.473078338,267338.076672975,21.5236428243618,23.3183401950735,22.5038538016153
"431",111701.535373812,302372.016503667,285399.654179662,20.8385109147693,22.4533728274413,21.360231971978
"432",112620.843567856,291870.850947468,276154.938595523,19.895653148769,21.9304446787849,20.6737476952157
"433",129735.750133192,336218.309746297,304698.467140461,19.4846246381715,21.580160753106,20.4443625324349
"434",106865.438588085,283133.526823698,255312.809459915,21.4146475383934,23.101248947288,22.0018456312642
"435",127062.129452715,317222.282415489,295146.587572291,20.240846610184,22.1976851302166,21.0024532876819
"436",116166.833944521,303061.014035877,251656.887047315,20.7620086341507,22.5741289478085,21.8981602060705
"437",119780.43225414,324812.700310126,295339.933799755,19.8170033557955,21.7296519741857,20.6864382469013
"438",116595.293323921,268613.294719186,232680.943445842,21.9133714147985,23.481286937321,22.8225407064948
"439",114575.621945532,266171.738292937,239594.300835755,21.8925270199749,23.3612893741401,22.6439658291891
"440",92580.7569778215,228517.164984614,209913.798543548,22.073282245539,23.4448824356876,22.7411897476319
"441",120097.612745808,310720.149972034,290262.194537406,19.1030349963558,21.1770837714823,20.2318079934453
"442",117572.311614401,292206.356282376,268187.208693413,20.4076316944902,22.4217222069758,21.2518674200577
"443",119898.053907745,276096.806859184,256919.429821391,21.5598065803911,23.3017786494695,22.2312923538475
"444",106609.699325564,257535.93790413,229607.280267098,21.876582437846,23.3125609866658,22.9324824625471
"445",124918.729377379,317273.041972365,291465.197684786,20.8911762138,22.6090728558152,21.7244631334878
"446",124037.006516718,315954.115704551,289585.190866041,20.0638415129814,22.1272094753205,20.6879942635123
"447",108469.655134382,271334.233965445,256099.077293405,21.2846897543537,23.0519924301371,22.0480273060051
"448",101574.467276477,220165.160115868,212694.735473044,23.1888997772562,24.5806082340397,23.6631140934035
"449",113474.562735873,257960.352075284,227018.669049332,21.8430803061155,23.4819570322785,22.6503835796933
"450",112062.41034729,282520.988529829,249736.237136186,21.4025364837134,23.2109119947955,22.147458296864
"451",111283.264680346,271331.287429877,242612.771353299,20.9321251607181,22.8243331835193,21.7996136663701
"452",129785.22095687,323078.705530579,281896.448260768,20.8386647422997,22.8115123991212,21.627617997608
"453",115274.032890465,267014.522163768,245177.382559262,21.9593456470902,23.5996956916373,22.6535055802963
"454",130074.184054907,345408.647778519,324198.340349269,20.1993153862201,21.9119888720217,20.7911473133778
"455",124184.575600753,303565.772549589,274395.608311458,21.100599785615,22.8659964207079,21.8492088359662
"456",113861.263540325,311397.44437891,293565.241165909,20.3539209460269,22.0345828016334,21.0337872131123
"457",113390.010224572,295296.732829585,249355.826384153,21.4976149245873,23.2810931625658,22.3217019472382
"458",116817.034196577,308911.02066286,299076.53583746,21.0655381837745,22.774949052203,21.5988143584227
"459",107215.853358149,261039.362512816,231631.352108822,21.6303306817664,23.2100923543617,22.5846570450894
"460",104812.509233789,279697.335070217,249213.414683532,21.4797212795558,23.1276550684838,22.2132624727383
"461",113890.788914476,293430.221796229,267966.473241378,20.7819041494464,22.5976616266812,21.4901427064805
"462",111579.615940677,271501.256446921,252885.870388458,22.1195867026171,23.552726847709,22.5843793896934
"463",111732.317505322,297943.671902975,273918.850792307,21.294618052903,22.9217394052795,21.9045036886808
"464",106934.119204725,254913.712366832,240982.843086253,21.1847585570182,22.7601889328187,21.944722377043
"465",98891.827990159,233715.44179911,208765.765429473,22.7518150376922,23.9971329044859,23.2988732701093
"466",121864.961442597,274217.510063033,253340.324518829,21.2521715883538,23.0877554397765,21.8732499072783
"467",114370.165036927,281681.861404661,259893.256968518,21.220453308871,22.6085505076951,22.0960696310962
"468",98463.6231274374,272932.620036318,242714.804158148,21.4641988481739,22.983217495322,22.1119415088971
"469",124514.818940294,333561.782188827,292652.381347629,19.7673011129204,21.5849672256255,20.7315486558931
"470",109473.966192735,270750.963826403,246442.783160338,21.3145167867829,22.9343516112135,22.0004443521854
"471",121499.111153741,279781.868485076,243688.584112836,20.9552407377768,22.6627235854277,21.9418886795276
"472",115648.088021213,284194.191377876,246785.957898818,21.4946355003425,23.0377945501364,22.4261951840521
"473",115585.93973544,289883.263147964,263792.622807458,21.3258282322226,22.7514057343877,22.3729741667111
"474",110917.636007056,301760.125452862,257882.706652055,20.5088019008796,21.9484152288959,21.617791801859
"475",102190.723689414,248911.386879782,243248.485013097,21.7654543858137,23.2269418037112,22.3242894865964
"476",124882.087676,318294.745986958,286940.571232274,21.0118157066972,23.1349530763718,21.5362879301091
"477",126182.535668302,294484.069603282,269402.898493947,21.1430837630545,23.008550040652,21.7174014841646
"478",95334.2267198208,214376.939919951,191304.435836157,23.1980959153575,24.5232359806809,23.758473718428
"479",107464.795851722,285149.301457826,260298.18505191,21.4653938779819,23.0242881025178,22.3607597733908
"480",120898.17979089,330239.828891502,309218.637857488,19.8330920890946,21.4772761322508,20.6668141079211
"481",113204.994000329,312787.926376548,286538.55163446,20.4627498647869,22.0896231830154,21.2412757648273
"482",105750.215652707,273774.8917599,247473.693823328,21.4370461692166,22.8407722326223,22.0952260296706
"483",124424.509944607,315033.106531393,271911.251068628,20.2083791824936,22.1728802608805,21.1179750005566
"484",100586.042160785,273068.456624664,231242.642149244,21.4871922469858,22.8561264345506,22.2726885649544
"485",112117.113157918,287193.20971672,264415.315726219,20.2705009481401,21.9163124767205,21.0383869553248
"486",120764.540027,298115.409777658,257993.309071663,20.7539759660559,22.5894077739187,21.8510949481822
"487",113603.077969665,329657.76937703,292596.355740531,20.2083052829191,22.1813350976802,21.0937420029766
"488",118008.84347632,267845.265748723,237334.834730585,21.782605492387,23.5066863080992,22.636807267544
"489",98874.5543180217,262014.810083298,240998.942716963,21.5866019761109,23.0345664656555,22.2933777281447
"490",109097.395290529,262529.417188258,233862.669617585,21.3607789851483,22.9140721236375,22.3159926129611
"491",113972.116506301,306289.077611794,269538.39919185,20.6031218417681,22.3454444499017,21.3440755108061
"492",121601.539368137,332117.030394144,302435.188217558,19.9784996481047,21.7170664504567,20.927820956267
"493",127802.768935704,326946.061773949,303240.150529,20.144875031511,22.1571606901587,20.7840180797438
"494",120800.090732723,326748.096294632,286054.307226884,19.8317451257051,21.7723469682779,20.8719028315561
"495",110318.804823747,308775.315504269,290939.353647934,21.0896985968862,22.5780717731636,21.6344973046728
"496",107502.109883949,276394.179904625,256399.19072617,21.2477205741752,22.9156188309577,21.9283997169108
"497",102595.946368223,238458.351798229,212305.001533153,22.5237742251891,23.9081044713952,23.1990444811116
"498",122442.258564055,337299.964327944,316500.305463988,19.0105410400667,21.1750126306547,19.6044099699745
"499",113373.627385404,288617.130470446,251843.567815817,20.896755296177,22.4927355380939,21.9198940160616
"500",112241.509329402,281649.401092771,273116.610204801,21.3136567714919,22.7814218920061,21.7261593935599
"501",104197.131289165,258147.206321514,232331.731348653,22.4054293861319,23.5722285232469,23.2608206733741
"502",117574.053368093,317738.153903037,307298.730863236,20.0901942295398,21.9704044674731,20.8608031901131
"503",108986.303904679,281913.165329986,265268.919488396,21.0674583187267,22.8150652168102,21.61556970836
"504",107728.711833381,254313.289222973,241988.462044194,21.9132119079476,23.4208131727811,22.7664054717913
"505",105363.902067837,239825.528006949,216331.90498868,22.4915506997434,23.8655139601209,23.0957133002559
"506",109776.001238412,246334.828241867,212889.193363909,22.3004408587892,23.6936292457836,23.2490044956995
"507",117098.351081487,272672.097515398,262544.828722617,20.779576971082,22.7473518822559,21.5751827029661
"508",112075.137658922,279467.843140711,237938.036822292,21.7305420743566,23.2918877853658,22.5884043491464
"509",122331.073649232,267557.485918053,230160.836018033,21.9326658461973,23.7363706996326,22.6947268768048
"510",110106.331895103,248951.41224257,228086.668372541,22.1300017076856,23.6974593132152,22.7988689206556
"511",118624.841295926,289076.417490837,258773.283250943,20.9637295000307,22.7557258970977,21.8691563149578
"512",109682.647209984,290907.783387145,263183.442584081,21.0087746695159,22.7115956471945,21.8398026483983
"513",116111.443568357,244844.808636316,228944.749855645,22.0236617380546,23.6865386410395,22.6831781205585
"514",112383.757487759,302947.332284538,281187.155510427,19.8043177516701,21.5500436807021,20.4116993711094
"515",108054.628158762,246287.102619399,216298.812003332,22.4717658256169,23.9595554970204,23.2377364951895
"516",100218.426155469,249439.05283936,234338.900269298,21.6369099150901,23.3228159515925,22.3621227938548
"517",107428.257545336,282237.046845889,268223.812107132,19.8466257907481,21.6339556402158,20.7874212640334
"518",109371.887256268,287559.385833892,262546.068634982,20.5457265271258,22.1515904160608,21.4166465528549
"519",116466.004727424,297659.325680266,272311.277430045,20.2513189651694,22.1885131828284,21.2105270947136
"520",109577.109559499,280509.812942848,245205.409067798,21.842501769874,23.3407605379048,22.6480924362922
"521",111153.647026363,274651.000107945,233283.346639088,22.0234177574264,23.3842414069044,22.9505090973227
"522",119568.548533775,302128.858201668,280774.029324813,20.1123928621988,22.2147841433218,20.9729413788605
"523",105046.889530169,254370.770002793,246288.654227967,21.8952271638278,23.388828777512,22.5213833558971
"524",128863.89508195,304674.127360399,278262.635174264,20.2450932134015,22.1852811060485,21.3004328939082
"525",121200.295025269,270880.544061824,252786.791510705,21.8159735967655,23.5025440360147,22.6189606349726
"526",116570.575397355,298808.228676879,258942.250152167,21.1569853325736,22.9686036016857,22.0578948530987
"527",118238.284312096,303573.370828732,268254.475273109,20.7741715111786,22.7763784875379,21.365281922038
"528",115775.183555154,272281.753380168,244714.629389013,21.5320639284477,23.4777056562522,22.280762923232
"529",112112.85786912,261325.811713735,235145.391652115,21.6531673414636,23.2611529899109,22.3914149143946
"530",113205.736027944,272437.750541725,277955.496511358,21.047390885953,22.7130748221191,21.3829150693298
"531",113177.645337446,263282.180025399,230538.861142454,21.8478410034223,23.5009908571455,22.7268053165921
"532",110920.475903174,261582.528979506,239545.097834375,21.1086969392721,22.9995333509131,21.8624196442792
"533",113670.201308892,295501.65403362,256284.353161573,21.0150073025782,22.512920685534,21.8859191482721
"534",115419.134909251,244199.949090507,220987.533842283,22.3150359127267,24.0133822992053,23.0952857661752
"535",103153.934813701,234868.616415768,210351.163485868,22.7572811332827,24.1540554767223,23.2634734360492
"536",114829.165102213,271701.3730431,236801.211772974,21.2023540643622,22.9060705248212,22.3423909128553
"537",115608.843770354,283948.025193961,276783.238761948,20.7577017810407,22.6639351229909,21.3391875141801
"538",115670.660434677,274478.319292464,233677.126431858,21.8682229817391,23.4232921048086,22.7926520091013
"539",106477.927790472,282211.855800351,267065.207331857,20.5153925282271,22.3708468484018,21.1138055359768
"540",114207.388617082,265284.465495937,232712.972978701,22.3482347240126,23.8219390618519,22.9180044231667
"541",117666.22125639,304511.392426391,285022.222778145,20.1552434567508,22.0818854569682,20.9586280618656
"542",109114.226319168,262760.680005201,240069.990613767,20.9435530721546,23.0309321794169,21.7168976512001
"543",110102.597279709,269830.17128201,241611.41227609,21.229442514007,23.1412837965399,22.0371063203983
"544",125130.606631386,314842.128143724,297283.258474061,20.3874078182936,22.1220424366589,21.2071635690858
"545",121767.788536754,312124.767506574,268743.89095138,21.2263577814492,22.9184587637893,22.1984367435609
"546",119382.726969725,291385.787749564,247164.497756254,21.1456212003024,22.7899803180684,22.2500685857552
"547",111497.162852843,264641.85396405,242264.574368091,21.3804404477678,23.0363903591271,22.1361654897437
"548",113288.194941179,265146.656219351,234414.910335397,21.6194236346664,23.3631854082593,22.5645726031543
"549",127721.185599473,323812.272646836,310420.256364819,19.3514387032177,21.4169657923584,20.126256050094
"550",115955.503749678,252285.255371335,217897.367651977,21.7373326079298,23.3580135198582,22.8386943335568
"551",120583.596582812,300849.49023221,266970.817509874,20.8826198676119,22.5019463916584,21.8400740487307
"552",108101.831912851,264520.665795489,238336.843526809,21.2952022458285,23.1476230701678,21.9873759352942
"553",111618.292456495,266119.231988109,236532.801709497,21.6689583711996,23.4087304912047,22.4586296542817
"554",115328.680938233,315425.515155882,280349.338312349,20.7337696184037,22.4979510440427,21.5320047738189
"555",111173.079758133,271418.490926246,247677.449416336,21.0342317235859,23.0726790809157,21.8039855956507
"556",106306.011899952,262823.044948453,231913.307123969,21.9571136185751,23.2380287367216,22.8594613149184
"557",115677.250483004,304727.973757605,265013.260891687,21.0936481273984,22.9125522373151,21.8948550916338
"558",131028.075943899,375448.186114198,360175.866624843,18.3773687866503,20.2302993697871,18.9239368854431
"559",117415.581395481,255928.443705976,231622.224062765,21.7814928271268,23.9215659430566,22.4436090480893
"560",114382.454232694,289654.090873264,273677.526514208,21.3031258694774,23.0632227157332,21.8430073522788
"561",123416.077856949,333053.48419529,310455.983898957,20.121101474005,21.9087528737182,20.8394892131864
"562",109829.927231738,310832.544300458,280341.246615723,19.8622915432111,21.6093190434251,20.7311919823335
"563",115805.507358215,314571.50125065,291361.982336228,20.1723687896622,21.6715089734406,20.9587678209561
"564",105883.812353539,269452.253601137,256806.237684231,20.4055873692706,21.9284038180217,21.2752528324699
"565",111681.916631872,269880.607591609,238612.607524197,21.6969457072872,23.3165020776636,22.5228094672178
"566",106653.631879597,287030.701047112,241452.476292434,21.2431541039671,22.8222251524771,22.1649554850519
"567",114688.480726671,315295.573022453,291987.228895575,20.5527977822458,22.3905871777542,21.1983807181812
"568",121562.805410072,328892.548070167,310225.537636676,19.7587961006607,21.7159781270836,20.3459828673189
"569",118299.21870845,286458.52345127,262690.063417989,21.0877007974054,22.9722242120092,21.7745216961997
"570",111026.541545274,282179.579194812,249563.233260476,21.1444763757119,22.8995287088243,21.8787995281503
"571",110461.543760665,287815.246880309,250058.488996605,22.0050680052437,23.3551940068708,22.7732520301885
"572",126443.965603557,321404.492457537,288466.207179624,19.9611297343638,22.0258934340833,20.86207726088
"573",107409.262080229,288153.274841029,243131.21025576,21.6395956203208,22.9719171663623,22.6105586443129
"574",112533.924434502,284605.323602759,251018.187283543,21.823502958087,23.2805648904205,22.4944095463649
"575",118657.518971053,293525.900623937,280277.674505091,20.919256167133,22.7344002903532,21.6608903659887
"576",96830.3972946015,252899.161126343,231737.254963554,22.2718549134728,23.6648558303023,22.787347556229
"577",107605.062844787,283065.180765378,263896.770102991,21.2584777932858,22.809797631702,22.1320159233452
"578",111355.53831028,265861.538164872,242849.337375996,22.1801267317918,23.5667098824505,22.8388463317792
"579",114061.19060694,244286.742268441,219417.547659087,22.2042459523579,23.7510402295583,23.0653292745634
"580",104474.16456959,247012.615833059,226482.351137899,22.3476969310753,23.6142459411724,23.1052996728182
"581",108269.788893053,265703.664477981,244890.534537522,21.3963167421283,23.0002024707317,22.3123232125903
"582",121932.727095746,317455.910265743,276109.136429934,20.9579823199689,23.003486213382,21.6755671340277
"583",109476.061347281,280193.525544184,239468.481334577,21.751533190623,23.1900053140125,22.5927743048277
"584",118101.827519167,272320.61521833,253950.614108345,21.4961329933901,23.4170628548245,22.3011734399038
"585",118532.613558493,346488.03846181,306222.628498129,19.3688544099653,21.4668699671924,20.378722557155
"586",94964.3990345412,236848.711088143,210684.027696538,21.9593991659212,23.4559902531904,22.7307101551686
"587",116686.476824258,314067.813653432,263468.094839234,20.1434090643796,22.1960210513758,21.206353001936
"588",116050.583115637,287582.796140401,268113.149286173,21.076437021957,22.7310127188307,21.751917044764
"589",116650.012078587,285451.093787146,245396.732665184,21.8627213559096,23.3604366640236,22.506359152899
"590",117079.165925934,279980.421360034,258204.617020445,21.2483277050282,23.1691850664608,21.9533095703606
"591",118793.924180364,274889.75722794,257305.422456914,21.5786047496109,23.4863638614803,22.2330236178396
"592",104670.192809911,275192.288999548,228046.711414407,21.7940366746324,23.5097894124126,22.6337911261917
"593",108311.678554858,297551.610452134,267382.815230325,21.2140401236029,22.8619921829769,21.8662933834199
"594",112537.724899357,263810.69380385,253115.845400277,21.2070837380642,23.0073971787518,21.9363796519516
"595",114991.602464292,308647.030999036,296172.767891908,20.397996549515,22.1044032220166,20.950806542205
"596",110338.8065116,251032.303054244,237796.696207876,21.7301206269714,23.2954358234633,22.4127363761266
"597",102422.536058759,242114.724293169,223217.750744192,22.8634539096765,24.1338957854167,23.436987269014
"598",111578.566855571,289374.954869427,273448.065899273,20.6684636407907,22.3118550777656,21.56011201088
"599",114169.932056761,262742.383843786,231982.855671506,21.7162837370418,23.7052451623708,22.3761936201943
"600",119273.323693284,293942.800320499,272823.794616714,20.9273700150912,22.5158467389394,21.5784309342894
"601",108765.113403361,277445.773683628,244255.991202773,21.2923958761624,22.9984253992648,22.2103871188099
"602",123370.534731488,283773.596984277,258776.635442293,20.8735005997232,23.0531230713512,21.6415395467039
"603",106920.204052767,262587.933635197,235237.948478764,21.6949822991083,23.3625274490562,22.4269082205928
"604",103105.857878734,274068.7024924,236415.66968581,21.5671048293594,23.1709233549933,22.525907779914
"605",119825.598920993,289881.518970178,270270.827801337,20.3796033753942,21.9212732169916,21.0357007715536
"606",123747.620028447,306350.709661908,278268.119505949,20.894082565895,22.8764723263626,21.6799861324823
"607",130563.990850622,332619.692559926,302080.701959207,19.7560272975979,21.9647116348134,20.4395272784218
"608",89043.9095995844,212093.401641264,191363.445700152,23.3397299535849,24.4655137060967,23.9397212200165
"609",117409.551290801,308261.438662605,285447.136622981,20.1311639745395,21.8596616660138,20.9577603093136
